car_make,car_model,car_age,engine,fuel_type,kilometers_driven,location,mileage,power,region,seats,transmission,price_rupees
MERCEDES-BENZ,GLE,2,2987.0,Diesel,19863,Mumbai,11.57,254.79,West,5.0,Automatic,6495000.0
MERCEDES-BENZ,GLE,1,2987.0,Diesel,29277,Coimbatore,11.57,254.79,South,5.0,Automatic,5965000.0
MERCEDES-BENZ,GLE,3,2987.0,Diesel,29000,Chennai,11.57,254.79,South,5.0,Automatic,6500000.0
MERCEDES-BENZ,GLE,3,2143.0,Diesel,50000,Hyderabad,17.9,201.15,South,5.0,Automatic,4900000.0
MERCEDES-BENZ,GLE,3,2987.0,Diesel,28541,Bangalore,11.57,254.79,South,5.0,Automatic,6075000.0
MERCEDES-BENZ,GLS,2,2987.0,Diesel,129000,Pune,11.0,258.0,West,7.0,Automatic,5600000.0
MERCEDES-BENZ,GLS,1,2987.0,Diesel,6000,Delhi,11.0,258.0,North,7.0,Automatic,7900000.0
MERCEDES-BENZ,M-CLASS,6,2987.0,Diesel,85000,Pune,11.74,254.8,West,5.0,Automatic,2800000.0
MERCEDES-BENZ,M-CLASS,5,2987.0,Diesel,120000,Pune,12.992,165.0,West,5.0,Automatic,3000000.0
MERCEDES-BENZ,M-CLASS,5,2987.0,Diesel,33000,Bangalore,12.992,165.0,South,5.0,Automatic,4300000.0
MERCEDES-BENZ,M-CLASS,7,2987.0,Diesel,51000,Mumbai,11.74,254.8,West,5.0,Automatic,2225000.0
MERCEDES-BENZ,M-CLASS,4,2987.0,Diesel,69000,Pune,12.992,165.0,West,5.0,Automatic,3800000.0
MERCEDES-BENZ,M-CLASS,7,2987.0,Diesel,83000,Hyderabad,11.74,254.8,South,5.0,Automatic,3600000.0
MERCEDES-BENZ,M-CLASS,3,2143.0,Diesel,52000,Mumbai,15.26,203.2,West,5.0,Automatic,3500000.0
MERCEDES-BENZ,M-CLASS,7,2987.0,Diesel,63888,Coimbatore,14.0,224.0,South,5.0,Automatic,2258000.0
MERCEDES-BENZ,M-CLASS,3,2143.0,Diesel,23218,Coimbatore,15.26,203.2,South,5.0,Automatic,4561000.0
MERCEDES-BENZ,M-CLASS,3,2987.0,Diesel,22769,Coimbatore,12.992,165.0,South,5.0,Automatic,4922000.0
MERCEDES-BENZ,M-CLASS,10,2987.0,Diesel,66000,Mumbai,8.7,224.34,West,5.0,Automatic,1075000.0
MERCEDES-BENZ,M-CLASS,4,2143.0,Diesel,58589,Kolkata,15.26,203.2,East,5.0,Automatic,2775000.0
MERCEDES-BENZ,M-CLASS,10,2987.0,Diesel,53000,Pune,8.7,224.34,West,5.0,Automatic,1375000.0
MERCEDES-BENZ,M-CLASS,7,2987.0,Diesel,63000,Chennai,12.992,165.0,South,5.0,Automatic,2600000.0
MERCEDES-BENZ,M-CLASS,3,2987.0,Diesel,27833,Coimbatore,12.992,165.0,South,5.0,Automatic,4924000.0
MERCEDES-BENZ,M-CLASS,4,2987.0,Diesel,20000,Bangalore,12.992,165.0,South,5.0,Automatic,4735000.0
MERCEDES-BENZ,M-CLASS,5,2143.0,Diesel,50000,Hyderabad,15.26,203.2,South,5.0,Automatic,4500000.0
MERCEDES-BENZ,M-CLASS,5,2143.0,Diesel,66000,Jaipur,15.26,203.2,North,5.0,Automatic,3000000.0
MERCEDES-BENZ,M-CLASS,7,2143.0,Diesel,52000,Mumbai,15.26,203.2,West,5.0,Automatic,2995000.0
MERCEDES-BENZ,M-CLASS,8,2987.0,Diesel,100000,Mumbai,14.0,224.0,West,5.0,Automatic,1441000.0
MERCEDES-BENZ,M-CLASS,8,2987.0,Diesel,54000,Bangalore,14.0,224.0,South,5.0,Automatic,2199000.0
MERCEDES-BENZ,M-CLASS,7,2987.0,Diesel,66000,Ahmedabad,12.992,165.0,West,5.0,Automatic,2300000.0
MERCEDES-BENZ,M-CLASS,10,2987.0,Diesel,102002,Mumbai,8.7,224.34,West,5.0,Automatic,1075000.0
MERCEDES-BENZ,NEW,5,2143.0,Diesel,78500,Bangalore,14.84,167.62,South,5.0,Automatic,2800000.0
MERCEDES-BENZ,NEW,4,1796.0,Petrol,58000,Delhi,11.74,186.0,North,5.0,Automatic,2670000.0
MERCEDES-BENZ,NEW,8,2148.0,Diesel,65000,Pune,15.8,170.0,West,5.0,Manual,1000000.0
MERCEDES-BENZ,NEW,10,1796.0,Petrol,28352,Kolkata,11.7,178.0,East,5.0,Automatic,935000.0
MERCEDES-BENZ,NEW,5,2143.0,Diesel,44965,Kochi,19.27,170.0,South,5.0,Automatic,1795000.0
MERCEDES-BENZ,NEW,2,2143.0,Diesel,23550,Coimbatore,19.27,167.62,South,5.0,Automatic,3365999.9999999995
MERCEDES-BENZ,NEW,9,1796.0,Petrol,30500,Kolkata,11.74,186.0,East,5.0,Automatic,1050000.0
MERCEDES-BENZ,NEW,1,2143.0,Diesel,29161,Coimbatore,19.27,167.62,South,5.0,Automatic,3940999.9999999995
MERCEDES-BENZ,NEW,4,2143.0,Diesel,55980,Kochi,19.27,167.62,South,5.0,Automatic,1812000.0
MERCEDES-BENZ,NEW,5,2148.0,Diesel,57000,Bangalore,15.8,170.0,South,5.0,Manual,1800000.0
MERCEDES-BENZ,NEW,4,2143.0,Diesel,77771,Kochi,19.27,170.0,South,5.0,Automatic,1864000.0
MERCEDES-BENZ,NEW,5,2148.0,Diesel,25000,Chennai,15.8,170.0,South,5.0,Manual,2600000.0
MERCEDES-BENZ,NEW,6,2143.0,Diesel,35299,Jaipur,14.84,170.0,North,5.0,Automatic,1900000.0
MERCEDES-BENZ,NEW,8,1796.0,Petrol,50000,Mumbai,11.74,186.0,West,5.0,Automatic,850000.0
MERCEDES-BENZ,NEW,5,2148.0,Diesel,45000,Chennai,15.8,170.0,South,5.0,Manual,2300000.0
MERCEDES-BENZ,NEW,0,1950.0,Petrol,13190,Kochi,15.72225806451613,181.43,South,5.0,Automatic,3899000.0
MERCEDES-BENZ,NEW,2,2143.0,Diesel,25559,Coimbatore,19.71,201.15,South,5.0,Automatic,3793000.0
MERCEDES-BENZ,NEW,12,2143.0,Diesel,39037,Bangalore,14.84,170.0,South,5.0,Automatic,925000.0
MERCEDES-BENZ,NEW,7,2143.0,Diesel,86000,Hyderabad,14.84,170.0,South,5.0,Automatic,1900000.0
MERCEDES-BENZ,NEW,5,1796.0,Petrol,56778,Kochi,11.74,186.0,South,5.0,Automatic,1546000.0
MERCEDES-BENZ,NEW,1,2143.0,Diesel,36797,Coimbatore,19.27,167.62,South,5.0,Automatic,3947000.0
MERCEDES-BENZ,NEW,8,1991.0,Petrol,48000,Mumbai,14.74,184.0,West,5.0,Automatic,975000.0
MERCEDES-BENZ,NEW,3,2143.0,Diesel,58205,Jaipur,19.27,167.62,North,5.0,Automatic,2700000.0
MERCEDES-BENZ,NEW,8,1991.0,Petrol,71703,Kochi,14.74,181.03,South,5.0,Automatic,914000.0
MERCEDES-BENZ,NEW,4,2143.0,Diesel,50000,Pune,19.27,167.62,West,5.0,Automatic,3000000.0
MERCEDES-BENZ,NEW,4,2143.0,Diesel,63983,Kochi,19.27,170.0,South,5.0,Automatic,1655999.9999999998
MERCEDES-BENZ,NEW,9,2143.0,Diesel,49000,Mumbai,19.27,170.0,West,5.0,Automatic,894999.9999999999
MERCEDES-BENZ,NEW,5,2143.0,Diesel,64000,Delhi,19.27,170.0,North,5.0,Automatic,1565000.0
MERCEDES-BENZ,NEW,9,2143.0,Diesel,39000,Mumbai,14.84,170.0,West,5.0,Automatic,950000.0
MERCEDES-BENZ,NEW,6,2143.0,Diesel,87000,Mumbai,19.27,167.62,West,5.0,Automatic,1700000.0
MERCEDES-BENZ,NEW,3,2143.0,Diesel,51944,Bangalore,19.27,170.0,South,5.0,Automatic,3250000.0
MERCEDES-BENZ,NEW,8,1796.0,Petrol,45000,Mumbai,11.74,186.0,West,5.0,Automatic,1350000.0
MERCEDES-BENZ,NEW,9,1796.0,Petrol,65000,Hyderabad,11.7,178.0,South,5.0,Manual,1175000.0
MERCEDES-BENZ,NEW,5,2143.0,Diesel,51355,Hyderabad,14.84,170.0,South,5.0,Automatic,2700000.0
MERCEDES-BENZ,NEW,8,1796.0,Petrol,40000,Mumbai,11.74,186.0,West,5.0,Automatic,1450000.0
MERCEDES-BENZ,NEW,8,1991.0,Petrol,29813,Kochi,14.74,181.03,South,5.0,Automatic,1150000.0
MERCEDES-BENZ,NEW,8,1796.0,Petrol,36000,Mumbai,11.74,186.0,West,5.0,Automatic,1015000.0
MERCEDES-BENZ,NEW,2,2143.0,Diesel,32642,Coimbatore,14.84,170.0,South,5.0,Automatic,3478000.0
MERCEDES-BENZ,NEW,12,1796.0,Petrol,220000,Pune,11.74,186.0,West,5.0,Automatic,600000.0
MERCEDES-BENZ,NEW,7,2148.0,Diesel,41367,Hyderabad,15.8,170.0,South,5.0,Automatic,1848999.9999999998
MERCEDES-BENZ,NEW,2,2143.0,Diesel,32324,Coimbatore,14.84,170.0,South,5.0,Automatic,3050000.0
MERCEDES-BENZ,NEW,6,2143.0,Diesel,62000,Chennai,14.84,170.0,South,5.0,Automatic,1250000.0
MERCEDES-BENZ,NEW,6,2143.0,Diesel,21000,Hyderabad,14.84,170.0,South,5.0,Automatic,2350000.0
MERCEDES-BENZ,NEW,1,2143.0,Diesel,24465,Coimbatore,19.27,167.62,South,5.0,Automatic,3945000.0000000005
MERCEDES-BENZ,NEW,2,2143.0,Diesel,14470,Mumbai,19.71,201.15,West,5.0,Automatic,3850000.0
MERCEDES-BENZ,NEW,6,2143.0,Diesel,40100,Delhi,14.84,170.0,North,5.0,Automatic,1450000.0
MERCEDES-BENZ,NEW,11,2148.0,Diesel,50135,Coimbatore,15.8,170.0,South,5.0,Manual,1036000.0
MERCEDES-BENZ,NEW,8,1796.0,Petrol,51000,Delhi,11.74,186.0,North,5.0,Automatic,1150000.0
MERCEDES-BENZ,NEW,1,2143.0,Diesel,23152,Coimbatore,19.27,167.62,South,5.0,Automatic,3922000.0
MERCEDES-BENZ,NEW,2,2143.0,Diesel,20149,Bangalore,19.27,167.62,South,5.0,Automatic,3850000.0
MERCEDES-BENZ,NEW,10,1796.0,Petrol,29000,Hyderabad,11.7,178.0,South,5.0,Automatic,1000000.0
MERCEDES-BENZ,NEW,9,2143.0,Diesel,74213,Jaipur,14.84,170.0,North,5.0,Automatic,1150000.0
MERCEDES-BENZ,NEW,6,2148.0,Diesel,81456,Jaipur,15.8,170.0,North,5.0,Manual,1425000.0
MERCEDES-BENZ,NEW,1,2143.0,Diesel,20604,Coimbatore,19.27,167.62,South,5.0,Automatic,3961999.9999999995
MERCEDES-BENZ,NEW,7,2143.0,Diesel,49000,Bangalore,14.84,167.62,South,5.0,Automatic,1925000.0
MERCEDES-BENZ,NEW,8,2143.0,Diesel,90000,Chennai,14.84,167.62,South,5.0,Automatic,1390000.0
MERCEDES-BENZ,NEW,7,2143.0,Diesel,63000,Delhi,14.94,204.0,North,5.0,Automatic,1422000.0
MERCEDES-BENZ,NEW,6,2148.0,Diesel,51000,Bangalore,15.8,170.0,South,5.0,Manual,1850000.0
MERCEDES-BENZ,NEW,1,2143.0,Diesel,10714,Coimbatore,19.27,167.62,South,5.0,Automatic,3951000.0
MERCEDES-BENZ,NEW,5,2143.0,Diesel,78616,Ahmedabad,14.84,170.0,West,5.0,Automatic,1550000.0
MERCEDES-BENZ,NEW,2,2143.0,Diesel,11200,Hyderabad,19.27,167.62,South,5.0,Automatic,3750000.0
MERCEDES-BENZ,NEW,4,2143.0,Diesel,15000,Delhi,19.27,170.0,North,5.0,Automatic,2850000.0
MERCEDES-BENZ,NEW,9,2143.0,Diesel,107000,Hyderabad,14.84,170.0,South,5.0,Automatic,1199000.0
MERCEDES-BENZ,NEW,6,2143.0,Diesel,80578,Mumbai,14.84,170.0,West,5.0,Automatic,1450000.0
MERCEDES-BENZ,NEW,8,1796.0,Petrol,64000,Delhi,11.74,186.0,North,5.0,Automatic,1250000.0
MERCEDES-BENZ,NEW,2,2143.0,Diesel,10000,Hyderabad,19.27,167.62,South,5.0,Automatic,3600000.0
MERCEDES-BENZ,NEW,9,2143.0,Diesel,68782,Hyderabad,14.84,170.0,South,5.0,Automatic,1250000.0
MERCEDES-BENZ,NEW,10,2148.0,Diesel,116000,Jaipur,15.8,170.0,North,5.0,Manual,850000.0
MERCEDES-BENZ,NEW,1,2143.0,Diesel,27467,Coimbatore,19.27,167.62,South,5.0,Automatic,3904999.9999999995
MERCEDES-BENZ,NEW,8,1796.0,Petrol,62148,Delhi,11.7,178.0,North,5.0,Manual,880000.0000000001
MERCEDES-BENZ,NEW,3,2143.0,Diesel,20000,Delhi,19.27,170.0,North,5.0,Automatic,3300000.0
MERCEDES-BENZ,NEW,4,2148.0,Diesel,26000,Chennai,15.8,170.0,South,5.0,Manual,2600000.0
MERCEDES-BENZ,NEW,0,2148.0,Diesel,17320,Kochi,15.8,170.0,South,5.0,Automatic,3799000.0
MERCEDES-BENZ,NEW,7,2143.0,Diesel,38000,Delhi,14.84,170.0,North,5.0,Automatic,1351000.0
MERCEDES-BENZ,NEW,6,2143.0,Diesel,25000,Bangalore,14.84,167.62,South,5.0,Automatic,2100000.0
MERCEDES-BENZ,NEW,3,2143.0,Diesel,34000,Kolkata,11.78,167.62,East,5.0,Automatic,2550000.0
MERCEDES-BENZ,NEW,4,2143.0,Diesel,16329,Mumbai,19.27,170.0,West,5.0,Automatic,3030000.0
MERCEDES-BENZ,NEW,4,2143.0,Diesel,39000,Hyderabad,19.27,167.62,South,5.0,Automatic,3400000.0
MERCEDES-BENZ,NEW,5,2143.0,Diesel,41000,Jaipur,14.84,170.0,North,5.0,Automatic,1850000.0
MERCEDES-BENZ,NEW,2,2143.0,Diesel,26493,Coimbatore,19.27,170.0,South,5.0,Automatic,3364000.0
MERCEDES-BENZ,NEW,12,1796.0,Petrol,43627,Kolkata,11.74,186.0,East,5.0,Automatic,2900000.0
MERCEDES-BENZ,NEW,7,2143.0,Diesel,22000,Kolkata,14.84,170.0,East,5.0,Automatic,1400000.0
MERCEDES-BENZ,NEW,7,2143.0,Diesel,119000,Pune,14.84,170.0,West,5.0,Automatic,1399000.0
MERCEDES-BENZ,NEW,8,2143.0,Diesel,57000,Hyderabad,14.94,204.0,South,5.0,Automatic,1725000.0
MERCEDES-BENZ,NEW,8,1796.0,Petrol,60000,Chennai,11.74,186.0,South,5.0,Automatic,1600000.0
MERCEDES-BENZ,NEW,9,1796.0,Petrol,34000,Chennai,11.7,178.0,South,5.0,Manual,1000000.0
MERCEDES-BENZ,NEW,3,2143.0,Diesel,37944,Bangalore,14.84,167.62,South,5.0,Automatic,3500000.0
MERCEDES-BENZ,NEW,8,2143.0,Diesel,42408,Kochi,14.84,170.0,South,5.0,Automatic,1048000.0
MERCEDES-BENZ,NEW,7,2143.0,Diesel,92469,Coimbatore,19.71,201.15,South,5.0,Automatic,1614000.0
MERCEDES-BENZ,NEW,7,1991.0,Petrol,33000,Bangalore,14.74,184.0,South,5.0,Automatic,1600000.0
MERCEDES-BENZ,NEW,6,2148.0,Diesel,79000,Pune,15.8,170.0,West,5.0,Manual,1550000.0
MERCEDES-BENZ,NEW,6,1991.0,Petrol,25000,Mumbai,14.74,181.04,West,5.0,Automatic,1485000.0
MERCEDES-BENZ,NEW,7,2143.0,Diesel,65000,Hyderabad,14.94,204.0,South,5.0,Automatic,1600000.0
MERCEDES-BENZ,NEW,7,1796.0,Petrol,63720,Mumbai,11.74,186.0,West,5.0,Automatic,1325000.0
MERCEDES-BENZ,R-CLASS,9,2987.0,Diesel,46000,Hyderabad,11.8,261.0,South,7.0,Automatic,2800000.0
MERCEDES-BENZ,R-CLASS,8,3498.0,Petrol,82000,Mumbai,11.8,272.0,West,7.0,Automatic,1685000.0000000002
MERCEDES-BENZ,R-CLASS,5,3498.0,Petrol,45710,Kochi,11.8,272.0,South,7.0,Automatic,2368000.0
MERCEDES-BENZ,R-CLASS,9,3498.0,Petrol,93000,Pune,11.8,272.0,West,7.0,Automatic,1500000.0
MERCEDES-BENZ,S,9,5461.0,Petrol,35277,Kolkata,7.81,362.9,East,5.0,Automatic,3000000.0
MERCEDES-BENZ,S,2,2987.0,Diesel,56451,Coimbatore,13.5,282.0,South,5.0,Automatic,6281000.0
MERCEDES-BENZ,S,9,2987.0,Diesel,137000,Pune,13.5,282.0,West,5.0,Automatic,1850000.0
MERCEDES-BENZ,S,13,3498.0,Petrol,47088,Bangalore,10.13,364.9,South,5.0,Automatic,1900000.0
MERCEDES-BENZ,S,10,2987.0,Diesel,42000,Chennai,13.0,210.0,South,5.0,Automatic,2200000.0
MERCEDES-BENZ,S,12,3498.0,Petrol,55000,Mumbai,10.13,364.9,West,5.0,Automatic,999000.0
MERCEDES-BENZ,S,10,2987.0,Diesel,98000,Bangalore,13.5,282.0,South,5.0,Automatic,2500000.0
MERCEDES-BENZ,S,13,3498.0,Petrol,103000,Mumbai,10.13,364.9,West,5.0,Automatic,885000.0
MERCEDES-BENZ,S,9,2987.0,Diesel,37000,Hyderabad,13.5,282.0,South,5.0,Automatic,2100000.0
MERCEDES-BENZ,S,6,2987.0,Petrol,80000,Pune,13.0,210.0,West,5.0,Automatic,2500000.0
MERCEDES-BENZ,S-CLASS,13,2987.0,Petrol,30000,Mumbai,13.0,210.0,West,5.0,Manual,1075000.0
MERCEDES-BENZ,S-CLASS,16,2987.0,Petrol,111000,Chennai,13.0,210.0,South,5.0,Automatic,650000.0
MERCEDES-BENZ,S-CLASS,12,2987.0,Petrol,84143,Coimbatore,13.0,210.0,South,5.0,Manual,1709000.0
MERCEDES-BENZ,S-CLASS,15,2987.0,Petrol,119859,Kochi,13.0,210.0,South,5.0,Automatic,710000.0
MERCEDES-BENZ,S-CLASS,8,2925.0,Diesel,47140,Bangalore,13.5,281.61,South,5.0,Automatic,3000000.0
MERCEDES-BENZ,SL-CLASS,9,5461.0,Petrol,35000,Kolkata,8.1,387.3,East,2.0,Automatic,2950000.0
MERCEDES-BENZ,SLC,2,2996.0,Petrol,13372,Kolkata,19.0,362.07,East,2.0,Automatic,5400000.0
MERCEDES-BENZ,SLC,0,2996.0,Petrol,2526,Coimbatore,19.0,362.07,South,2.0,Automatic,8396000.0
MERCEDES-BENZ,SLK-CLASS,3,3498.0,Petrol,22732,Coimbatore,18.1,306.0,South,2.0,Automatic,5554000.0
MERCEDES-BENZ,SLK-CLASS,4,3498.0,Petrol,10000,Bangalore,18.1,306.0,South,2.0,Automatic,5500000.0
MERCEDES-BENZ,SLK-CLASS,5,5461.0,Petrol,3000,Bangalore,12.0,421.0,South,2.0,Automatic,9000000.0
MINI,CLUBMAN,2,1998.0,Petrol,8350,Pune,13.8,192.0,West,5.0,Manual,3500000.0
MINI,COOPER,2,1998.0,Petrol,26327,Kochi,16.82,189.08,South,4.0,Automatic,3567000.0
MINI,COOPER,4,1598.0,Petrol,20000,Bangalore,18.86,122.0,South,4.0,Automatic,3200000.0
MINI,COOPER,5,1998.0,Petrol,11900,Mumbai,16.82,189.08,West,4.0,Automatic,2850000.0
MINI,COOPER,3,1496.0,Diesel,11000,Mumbai,20.7,113.98,West,5.0,Automatic,2950000.0
MINI,COOPER,7,1598.0,Petrol,37000,Pune,13.6,181.0,West,4.0,Automatic,1700000.0
MINI,COOPER,5,1496.0,Diesel,60000,Hyderabad,20.7,113.98,South,5.0,Automatic,2350000.0
MINI,COOPER,5,1496.0,Diesel,34000,Ahmedabad,20.7,113.98,West,5.0,Automatic,2200000.0
MINI,COOPER,6,1998.0,Diesel,51000,Hyderabad,23.8,112.0,South,5.0,Automatic,2194000.0
MINI,COOPER,3,1496.0,Diesel,20000,Mumbai,20.7,113.98,West,4.0,Automatic,2350000.0
MINI,COOPER,5,1998.0,Diesel,45535,Coimbatore,23.8,112.0,South,5.0,Automatic,1941000.0
MINI,COOPER,2,1496.0,Diesel,2000,Hyderabad,20.7,113.98,South,5.0,Automatic,3400000.0
MINI,COOPER,4,1998.0,Diesel,34000,Mumbai,23.8,112.0,West,5.0,Automatic,2200000.0
MINI,COOPER,7,1998.0,Petrol,17000,Chennai,16.82,189.08,South,4.0,Automatic,2200000.0
MINI,COOPER,6,1998.0,Petrol,21000,Mumbai,17.44,189.08,West,4.0,Automatic,2150000.0
MINI,COOPER,3,1998.0,Petrol,15000,Mumbai,16.82,189.08,West,4.0,Automatic,3500000.0
MINI,COOPER,2,1998.0,Petrol,20469,Kochi,16.82,189.08,South,4.0,Automatic,3597999.9999999995
MINI,COOPER,1,1598.0,Petrol,2971,Kolkata,13.6,181.0,East,4.0,Automatic,3975000.0
MINI,COOPER,0,1496.0,Diesel,14857,Kochi,20.7,113.98,South,5.0,Automatic,3155000.0
MINI,COOPER,4,1496.0,Diesel,27641,Kochi,20.7,113.98,South,4.0,Automatic,2477000.0
MINI,COOPER,3,1496.0,Diesel,32298,Kochi,20.7,113.98,South,4.0,Automatic,2380000.0
MINI,COOPER,5,1998.0,Diesel,35165,Bangalore,23.8,112.0,South,5.0,Automatic,2200000.0
MINI,COOPER,7,1598.0,Petrol,18000,Delhi,13.6,181.0,North,4.0,Automatic,2200000.0
MINI,COOPER,6,1598.0,Petrol,52000,Mumbai,13.6,181.0,West,4.0,Automatic,2500000.0
MINI,COOPER,3,1998.0,Petrol,21110,Kochi,17.44,189.08,South,4.0,Automatic,2895000.0
MINI,COUNTRYMAN,2,1998.0,Diesel,8525,Jaipur,16.6,112.0,North,5.0,Automatic,2300000.0
MITSUBISHI,CEDIA,9,1999.0,Petrol,66000,Chennai,13.17,114.0,South,5.0,Manual,385000.0
MITSUBISHI,CEDIA,10,1999.0,Petrol,97000,Pune,13.17,114.0,West,5.0,Manual,300000.0
MITSUBISHI,LANCER,18,1468.0,Petrol,104000,Chennai,13.7,85.8,South,5.0,Manual,100000.0
MITSUBISHI,LANCER,16,1998.0,Diesel,125000,Chennai,14.8,68.0,South,5.0,Manual,300000.0
MITSUBISHI,MONTERO,12,3200.0,Diesel,179032,Chennai,11.56,199.3,South,7.0,Manual,750000.0
MITSUBISHI,OUTLANDER,9,2360.0,Petrol,76000,Delhi,11.3,170.0,North,5.0,Automatic,553000.0
MITSUBISHI,OUTLANDER,9,2360.0,Petrol,39525,Bangalore,11.3,170.0,South,5.0,Automatic,925000.0
MITSUBISHI,PAJERO,5,2477.0,Diesel,110000,Delhi,13.5,175.56,North,7.0,Manual,1500000.0
MITSUBISHI,PAJERO,1,2477.0,Diesel,12000,Hyderabad,13.5,175.56,South,7.0,Automatic,2800000.0
MITSUBISHI,PAJERO,11,2835.0,Diesel,93000,Mumbai,10.5,107.2,West,6.0,Manual,545000.0
MITSUBISHI,PAJERO,6,2477.0,Diesel,132000,Bangalore,13.5,175.56,South,7.0,Manual,1249000.0
MITSUBISHI,PAJERO,6,2477.0,Diesel,59000,Mumbai,13.5,175.56,West,7.0,Manual,1275000.0
MITSUBISHI,PAJERO,6,2835.0,Diesel,48272,Kochi,10.5,116.9,South,6.0,Manual,1182000.0
MITSUBISHI,PAJERO,11,2835.0,Diesel,85000,Hyderabad,9.5,118.6,South,6.0,Manual,799000.0
MITSUBISHI,PAJERO,6,2835.0,Diesel,48986,Kochi,10.5,107.2,South,6.0,Manual,1188000.0
MITSUBISHI,PAJERO,12,2835.0,Diesel,78000,Hyderabad,10.5,107.2,South,6.0,Manual,620000.0
MITSUBISHI,PAJERO,15,2835.0,Diesel,129000,Mumbai,10.5,107.2,West,6.0,Manual,345000.0
MITSUBISHI,PAJERO,7,2835.0,Diesel,155566,Bangalore,9.5,118.6,South,6.0,Manual,915000.0
MITSUBISHI,PAJERO,0,2477.0,Diesel,11827,Coimbatore,13.5,175.56,South,6.0,Automatic,2711000.0
MITSUBISHI,PAJERO,1,2477.0,Diesel,8900,Bangalore,13.5,175.56,South,6.0,Automatic,2650000.0
MITSUBISHI,PAJERO,7,2835.0,Diesel,45999,Delhi,10.5,107.2,North,6.0,Manual,1100000.0
MITSUBISHI,PAJERO,4,2477.0,Diesel,53497,Coimbatore,13.5,175.56,South,7.0,Manual,1642000.0000000002
MITSUBISHI,PAJERO,11,2835.0,Diesel,160000,Chennai,10.5,107.2,South,6.0,Manual,875000.0
MITSUBISHI,PAJERO,4,2477.0,Diesel,78000,Pune,13.5,175.56,West,6.0,Automatic,1500000.0
MITSUBISHI,PAJERO,7,2835.0,Diesel,116000,Pune,10.5,107.2,West,6.0,Manual,994999.9999999999
MITSUBISHI,PAJERO,5,2477.0,Diesel,39163,Kolkata,13.5,178.0,East,7.0,Manual,1470000.0
MITSUBISHI,PAJERO,5,2477.0,Diesel,70000,Jaipur,13.5,175.56,North,7.0,Manual,1185000.0
NISSAN,EVALIA,6,1461.0,Diesel,166194,Hyderabad,19.3,84.8,South,7.0,Manual,390000.0
NISSAN,MICRA,6,1461.0,Diesel,86999,Jaipur,23.08,63.1,North,5.0,Manual,350000.0
NISSAN,MICRA,7,1461.0,Diesel,54000,Hyderabad,23.08,63.1,South,5.0,Manual,425000.0
NISSAN,MICRA,3,1198.0,Petrol,39882,Coimbatore,19.15,75.94,South,5.0,Automatic,655000.0
NISSAN,MICRA,8,1461.0,Diesel,83000,Chennai,23.08,63.1,South,5.0,Manual,275000.0
NISSAN,MICRA,6,1461.0,Diesel,60000,Pune,23.08,63.1,West,5.0,Manual,355000.0
NISSAN,MICRA,9,1198.0,Petrol,85046,Pune,18.06,75.0,West,5.0,Manual,229999.99999999997
NISSAN,MICRA,3,1198.0,Petrol,31001,Kolkata,18.44,75.0,East,5.0,Manual,300000.0
NISSAN,MICRA,3,1198.0,Petrol,49389,Kochi,19.49,67.04,South,5.0,Manual,426000.0
NISSAN,MICRA,7,1461.0,Diesel,32048,Kolkata,23.08,63.1,East,5.0,Manual,240000.0
NISSAN,MICRA,5,1198.0,Petrol,47303,Coimbatore,19.34,76.0,South,5.0,Automatic,521000.0
NISSAN,MICRA,8,1461.0,Diesel,80000,Jaipur,19.5,68.6075,North,5.0,Manual,210000.0
NISSAN,MICRA,6,1198.0,Petrol,89000,Chennai,19.34,76.0,South,5.0,Automatic,280000.0
NISSAN,MICRA,8,1461.0,Diesel,86732,Hyderabad,23.08,63.1,South,5.0,Manual,360000.0
NISSAN,MICRA,8,1461.0,Diesel,123880,Hyderabad,23.08,63.1,South,5.0,Manual,330000.0
NISSAN,MICRA,7,1461.0,Diesel,83000,Hyderabad,23.08,63.1,South,5.0,Manual,370000.0
NISSAN,MICRA,3,1198.0,Petrol,41000,Ahmedabad,19.69,67.04,West,5.0,Manual,425000.0
NISSAN,MICRA,8,1461.0,Diesel,39002,Kolkata,23.08,63.1,East,5.0,Manual,285000.0
NISSAN,MICRA,6,1198.0,Petrol,45000,Kolkata,18.44,75.0,East,5.0,Manual,175000.0
NISSAN,MICRA,6,1461.0,Diesel,69000,Mumbai,23.08,63.1,West,5.0,Manual,300000.0
NISSAN,MICRA,7,1461.0,Diesel,93450,Chennai,23.19,63.12,South,5.0,Manual,250000.0
NISSAN,MICRA,9,1198.0,Petrol,75055,Jaipur,18.06,75.0,North,5.0,Manual,225000.0
NISSAN,MICRA,8,1198.0,Petrol,44000,Kolkata,18.06,75.0,East,5.0,Manual,265000.0
NISSAN,MICRA,6,1198.0,Petrol,30000,Chennai,18.44,75.0,South,5.0,Manual,325000.0
NISSAN,MICRA,5,1461.0,Diesel,100000,Chennai,23.08,63.1,South,5.0,Manual,300000.0
NISSAN,MICRA,8,1461.0,Diesel,72000,Pune,23.08,63.1,West,5.0,Manual,229999.99999999997
NISSAN,MICRA,6,1461.0,Diesel,71007,Ahmedabad,23.08,63.1,West,5.0,Manual,390000.0
NISSAN,MICRA,1,1198.0,Petrol,24000,Pune,19.69,67.04,West,5.0,Manual,400000.0
